date,STK01,STK02,STK03,STK04,STK05,STK06,STK07,STK08,STK09,STK10,STK11,STK12,STK13,STK14,STK15,STK16,STK17,STK18,STK19,STK20,STK21,STK22,STK23,STK24,STK25,STK26,STK27,STK28,STK29,STK30,STK31,STK32,STK33,STK34,STK35,STK36,STK37,STK38,STK39,STK40,STK41,STK42,STK43,STK44,STK45,STK46,STK47,STK48,STK49,STK50
2014-01-31,-0.015631241614872123,-0.04301731856923074,-0.024921437182960304,0.03149581214137377,-0.057230620076079125,0.008947595390010788,0.001295140062165842,0.031538286887810324,-0.049857636492163654,0.007707199617197371,-0.014536110572006915,0.004907885126159677,-0.005308291149098962,-0.03565447603662858,-0.03738047792324918,-0.025430756809545763,-0.016930316411622764,0.029855921509914472,0.06016142500097158,0.046016892527169985,-0.0539040982900098,-0.014313485312188947,-0.0831012402322111,-0.010861977320256079,-0.010561025375603043,0.024483502339635886,-0.027094952238792894,0.059894592710849834,0.03112797880266152,0.03222857240049598,0.020672566259049417,-0.004783273554479977,0.013872814629323153,0.044921293248225316,-0.013762500005475764,0.0642016694451228,0.04985594650389486,0.0470174127825287,-0.011929305555201173,0.04390736209537822,0.009779814549262203,-0.03220512105666408,0.003266055660808986,-0.004686144401091982,-0.01017214303144272,-0.011470969880869285,0.02781895633093473,0.00963777681043774,-0.012767358817050137,0.03830357306078808
2014-02-28,-0.07247151800927996,0.011959167288075973,-0.1322886490066514,-0.020853775663713953,-0.11898862857762912,-0.06205665500018053,-0.08513268438812313,-0.03362407181058815,-0.012030334048259157,-0.004278078870826894,-0.08095942172576504,-0.045311790012972517,-0.1063712762245717,-0.06173385478746195,-0.0636583774222719,-0.12440998245292689,-0.04979865749332424,-0.008627182561630933,-0.06305091687028082,-0.044684774711068714,-0.08993423003794458,-0.018282533369636242,-0.036572310286790644,-0.04323142532882201,-0.10515947387419174,0.004187696361703713,-0.00817263519540879,0.018522297961125332,-0.03686495269949794,-0.10927639126628497,0.008212702109091766,-0.11799830737827625,-0.04457156948461638,-0.06329722752173082,-0.08810811577160028,0.001995992693618366,-0.11500737981213358,0.019939948214884755,-0.08742216813598376,-0.017686305445407148,-0.06318309804353077,-0.04747238432113525,-0.05775886419750375,-0.014124729536508292,-0.08045190284042683,-0.05852802879387754,-0.05532090695805056,-0.10049870884672865,-0.10505632808307827,-0.08148589510657621
2014-03-31,-0.0691106089904979,0.03056730865934648,-0.022402109036222955,0.06095283719493579,-0.03276000240300994,0.015913329316891524,-0.003018045834809989,-0.04422330885319197,0.0025051381830013663,-0.043594714117130035,-0.011553280299663255,-0.014997983968837348,0.003169794214309277,0.012166938837555898,-0.008688422604280186,0.020348853771484057,-0.0032165878752013688,0.02774177033339348,-0.0004347507085956572,0.012127048201378455,0.0417355988940629,-0.03854658761787738,0.020238498484188225,-0.03146070921184052,-0.08874181729363426,-0.006564647831594552,-0.012370140900634444,0.03319932295632676,0.0589237128541709,-0.03703008138147372,-0.03664420063614637,-0.06614258683578457,-0.0408574448721385,-0.06698428701601014,0.017466441590592352,0.02832001978777074,0.0413548481314118,-0.03975010449740545,-0.071349192930985,-0.057024769556859825,-0.017009337835630214,0.0268493729680961,0.007972782951232516,-0.007171719945416347,-0.04310770809494444,0.030194298233281708,-0.04528236752357523,-0.02388669519579463,-0.03414588004728819,0.04694193846948876
2014-04-30,0.14820031306018647,0.07922361574686947,0.07863904230584721,0.023272422835061174,0.12441746404678877,0.09667708847929816,0.09737360871423723,0.12406957456945741,0.08835086604334974,0.0873789797663718,0.0705593674746549,0.12912584633081278,0.11373884195004189,0.06514077662111412,0.14159375831812698,0.13961893878076254,0.06531424630633287,0.0475242042812566,0.11086440189384561,0.07180582419743914,0.02272716747320859,0.09422061302059888,0.11848130540798163,0.048168639403172495,0.08451765292919451,0.04189751037855672,0.14439519430398223,0.08403433969905007,0.12385905530926343,0.06877073281911181,0.09607024540582809,0.17686225845805026,0.12349610698882268,0.06009651397216101,0.13816164719440174,0.08573830451592626,0.07622465062786137,0.09681786475540516,0.08454401904196798,0.16182704528091726,0.12351096543224094,0.09815895066798042,0.05975272642056441,0.10304260801662404,0.16950388143886636,0.09139894780587896,0.03794683830015301,0.1104219748122941,0.17254085662818375,0.10551864054088525
2014-05-30,0.10336961866208388,0.03165578259879578,0.07108528151329252,0.0667805436712991,0.06318637856608679,0.10712880942815163,0.10582458774907035,0.028302581107526217,0.05794014487053072,0.062235711003618584,0.06653144749743245,0.03506356744100393,0.08903778040475006,0.0869168953867101,0.11979611630050566,0.012574618606651315,0.028832919268199995,0.007356858394701786,0.021133980442914826,-0.0063675475545681565,0.08414760978676744,0.09069765011262983,0.022381114780875608,0.11306894249592894,0.06335763278240177,0.01495484421919931,0.029576453966680842,0.04498697032993311,-0.0009879619194165523,0.06326578410943162,0.0706851415425297,0.009392817475220895,0.06250531712513405,0.10127686525721274,0.04967939755632085,0.025224551490754706,0.05280320471294171,0.04774210574676406,0.06897728174617881,0.04922376550271136,0.08541704867713183,0.10290846936218083,0.04584325805609213,0.06087350175640753,0.06768757419442252,0.041008336275806745,0.10214677990166698,0.1598026553485452,0.04954387804431171,0.038331079031466764
2014-06-30,0.033201911454677956,0.022963763191989055,0.08525146415228727,-0.007267078741759962,0.0525574327083877,0.06397526190885011,0.03999910468719242,0.0581776466034672,0.1756410289670592,0.016898237835699256,0.036621867998385405,0.05079515033128717,0.04115642415281323,0.04004761763658288,0.055750934379492356,-0.03564733181711622,0.07890362201508301,-0.010754293662799518,0.019362204314093218,-0.005202714415802383,0.04385960562769154,0.031379391339499726,0.04998970176721325,-0.04766965137928882,0.09641422832435048,0.013985479698667674,0.06580345679493307,0.03969926088099259,0.042640015447303045,-0.003824905729558962,0.02997869313404511,0.0606879802141751,0.005238987747528338,-0.02203025348124134,0.05000299847816676,0.00969345184059715,0.0439384976924533,0.022279758391910872,0.11150123949000104,-0.014779140326061577,0.06598857881732609,0.0038244988208939873,0.007329687569795219,0.030875485855262248,0.0016803212387702798,0.0016521631731811221,-0.01621053667990669,0.0014167758583116287,0.05657699133010899,0.021881873607594995
2014-07-31,0.04284879307191446,-0.009259230093913752,0.020970478020491595,-0.04597610422664335,-0.023828648991844,0.03830690251065149,0.038121969679408056,0.004715033428844738,0.052051153895522076,0.031069779062391525,0.06385949522319546,0.06244179461010166,0.06837974051709912,0.10088267386395476,-0.0003349347954532955,-0.01282478910572998,0.07795388359753039,0.052839048187680884,-0.03682959783367931,0.0346422622167269,0.09822680984321294,0.023083476890225264,-0.044523684264921246,-0.03368075881055736,-0.07523259686484944,-0.07806204674747746,-0.03012848894423034,-0.07278551402765962,-0.0316151794293565,-0.021012718482075934,0.005043419152160174,-0.060807048859634394,-0.014909875270405824,0.006108101999982553,-0.02688092362313714,0.016338473147360404,-0.04178694557731717,-0.026124420782327414,-0.04899682571365195,-0.0005444002956576377,-0.09156175978921836,-0.03173591734235783,-0.02111290942760954,-0.09202317963680472,-0.0504582874369552,-0.021095751040072563,-0.0545144491637503,-0.04858067447903579,-0.06575390142564079,-0.018243438326585103
2014-08-29,0.03960720872424888,-0.05065206592964826,0.030117124790935194,-0.006224494311780168,0.02019108216098528,-0.10230333245045987,0.026160153170106337,-0.025325706703088608,0.0004153916766604978,0.025514676530981363,0.020145674003445677,0.03321041454141056,-0.006964110562459981,-0.0032437590456540766,-0.025002948460374923,0.039057642892052415,0.012625516106355551,0.006801809747319445,0.02130234741218786,-0.012443911301676356,0.04318052958903897,-0.03577532492174642,-0.0003189742174055498,-0.009601530208574224,0.016721851052428703,0.10884228374254,0.05367646000473285,-0.022754643878340086,0.05519050168813788,-0.04301642367414892,0.012262165345572534,0.06924774633354717,0.03942208929965977,0.06160359899159835,0.0481387765004859,-0.00789592117539192,0.06915345170705384,-0.004389929032309191,0.04409164443868527,0.02385641678415368,0.03499853860452908,0.031127516662656285,0.12136819004154373,-0.003397722583718371,-0.0010009414270954198,0.0215893964868591,0.0462035221988037,0.04622453890750994,0.05499320493814307,-0.027216008518041374
2014-09-30,-0.06989710402307148,-0.038590232813376826,-0.17154143205632674,-0.02504872655487851,-0.03568222938740934,-0.11805185857271999,-0.0668747256340102,-0.14190675333236902,-0.07423080968029742,-0.10238955728523019,-0.05953951475948117,-0.021415775892507975,0.0027999973470849843,-0.03877300089542647,-0.052339850289000525,-0.12582641991977644,-0.0772690296851469,-0.04712462734167138,-0.1378664721192197,-0.10095066508776311,-0.10448199057432424,-0.03664527499753951,-0.06728906554837973,-0.06533456733499672,-0.039236938603908575,0.0005304602651180837,-0.0637542278032348,-0.0076901980498507785,-0.05055766157544865,-0.05362074094399093,0.042529326045262654,-0.007571619693790395,-0.08025657325610491,-0.10894063630515517,-0.01544428803331532,-0.03798127710783917,-0.0582531263789999,-0.08228089018673501,-0.10222304710020785,0.005313552351328223,-0.04661103423396877,0.010533804804157838,-0.015417247315338872,-0.09798698876464769,-0.06327452937668851,-0.04934316787324384,-0.0485965562134316,-0.002746623352085059,-0.0088887136984772,-0.016848368410804088
2014-10-31,-0.051669607355684655,-0.1115341749512417,-0.03937364609517949,-0.07519220553976338,-0.04371455483606274,-0.018773921013762233,-0.029991177998886863,-0.1069516885065544,0.024934106995533535,-0.13962831335075498,-0.012399363366679591,-0.07603905896609976,0.049551557631753416,-0.06554385749946363,0.01682712510472409,-0.030135676609364403,0.0008892114450563884,-0.036754543241448515,0.01546481658728951,-0.004479707563763806,-0.02887139300431412,-0.0639692498780097,0.01920596148363625,-0.08193224130503955,-0.03554259207285648,-0.06316398696431447,-0.014631956853863438,-0.031854820228246795,0.008958365236923102,-0.07154821878263515,0.01958613168042888,-0.027348588907022867,-0.016591282112623118,-0.015113538988875852,0.05513475406684559,0.002347884143055201,-0.037387654310755226,-0.07088405755263255,-0.04028886522088829,-0.034144506000855834,-0.00905001284874124,-0.013715591961616473,-0.013381859997582705,-0.01787094254204545,-0.059295923169412464,0.004771369379203701,0.013204151162997507,-0.07386639667368555,-0.017481024584454587,-0.05134367752364511
